code,ctp_eng,ctp_kor
4790035041,Urae-ri,우래리
4790035042,Sanseong-ri,산성리
4790035043,Osin-ri,오신리
4790035044,Sugye-ri,수계리
4790035045,Jakgok-ri,작곡리
4790035046,Oam-ri,오암리
4790036037,Bonpo-ri,본포리
4790036038,Wongok-ri,원곡리
4790036039,Songgok-ri,송곡리
4790036040,Geumneung-ri,금능리
4790036041,Haneo-ri,한어리
4790036042,Bon-ri,본리
4790036043,Hyeongho-ri,형호리
4790036044,Ocheon-ri,오천리
4790036045,Baeksong-ri,백송리
4790036046,Sanhap-ri,산합리
4790036047,Jiksan-ri,직산리
4790036048,Hwangji-ri,황지리
4790036049,Wolpo-ri,월포리
4790036050,Jongsan-ri,종산리
4790036051,Naesin-ri,내신리
4790036052,Damam-ri,담암리
4790037041,Hwaji-ri,화지리
4790037042,Gosan-ri,고산리
4790037043,Seongpyeong-ri,성평리
4790037044,Gwangjeon-ri,광전리
4790037045,Son-gi-ri,손기리
4790037046,Susim-ri,수심리
4790037047,Songjeon-ri,송전리
4790037048,Jungpyeong-ri,중평리
4790037049,Jugan-ri,죽안리
4790037050,Macheon-ri,마천리
4790037051,Hwajeon-ri,화전리
4790037052,Sagok-ri,사곡리
4790037053,Gorim-ri,고림리
4790037054,Songji-ri,송지리
4790037055,Yulhyeon-ri,율현리
4790037056,Yeoncheon-ri,연천리
4790037057,Yongam-ri,용암리
4790037058,Chojeok-ri,초적리
4790037059,Maesan-ri,매산리
4790037060,Ga-ri,가리
4790038021,Eupbu-ri,읍부리
4790038022,Geumnam-ri,금남리
4790038023,Gaya-ri,가야리
4790038024,Mu-i-ri,무이리
4790038025,Hyangseok-ri,향석리
4790038026,Daeeun-ri,대은리
4790038027,Muji-ri,무지리
4790038028,Santaek-ri,산택리
4790038029,Woro-ri,월오리
4790038030,Song-am-ri,송암리
4790038031,Deokgye-ri,덕계리
4790039021,Geum-ri,금리
4790039022,Gyeongjin-ri,경진리
4790039023,Dongsong-ri,동송리
4790039024,Isa-ri,이사리
4790039025,Ugam-ri,우감리
4790039026,Sineum-ri,신음리
4790039027,Gagok-ri,가곡리
4790039028,Hwangsan-ri,황산리
4790039029,Jangsong-ri,장송리
4790039030,Ibam-ri,입암리
4790039031,Galma-ri,갈마리
4790039032,Pungjeong-ri,풍정리
4790040021,Sohwa-ri,소화리
4790040022,Majeon-ri,마전리
4790040023,Jibo-ri,지보리
4790040024,Dohwa-ri,도화리
4790040025,Sinpung-ri,신풍리
4790040026,Daejuk-ri,대죽리
4790040027,Amcheon-ri,암천리
4790040028,Eosin-ri,어신리
4790040029,Songpyeong-ri,송평리
4790040030,Suwol-ri,수월리
4790040031,Sangwol-ri,상월리
4790040032,Manhwa-ri,만화리
4790040033,Maechang-ri,매창리
4790040034,Dojang-ri,도장리
4790040035,Masan-ri,마산리
4790041021,Umang-ri,우망리
4790041022,Cheonggok-ri,청곡리
4790041023,Heunhyo-ri,흔효리
4790041024,Heungcheon-ri,흥천리
4790041025,Cheong-un-ri,청운리
4790041026,Hapung-ri,하풍리
4790041027,Samgang-ri,삼강리
4790041028,Oji-ri,오지리
4790041036,Pungsin-ri,풍신리
4790041037,Goedang-ri,괴당리
4790041038,Gosan-ri,고산리
4790041039,Gongdeok-ri,공덕리
4790041040,Naksang-ri,낙상리
4790041041,Waryong-ri,와룡리
4790041042,Hyogal-ri,효갈리
4790042021,Dochon-ri,도촌리
4790042022,Sagok-ri,사곡리
4790042023,Myeongbong-ri,명봉리
4790042024,Yongdu-ri,용두리
4790042025,Duseong-ri,두성리
4790042026,Baekseok-ri,백석리
4790042027,Chohang-ri,초항리
4790042028,Gohang-ri,고항리
4790042029,Seongmyo-ri,석묘리
4790042030,Bogok-ri,보곡리
4790043021,Ugok-ri,우곡리
4790043022,Tap-ri,탑리
4790043023,Dongsa-ri,동사리
4790043024,Eunsan-ri,은산리
4790043025,Song-wol-ri,송월리
4790043026,Geumgok-ri,금곡리
4790043027,Oryu-ri,오류리
4790043028,Yulgok-ri,율곡리
4790043029,Bucho-ri,부초리
4790043030,Sihang-ri,시항리
4792025022,Samgye-ri,삼계리
4792025023,Yugok-ri,유곡리
4792025024,Geochon-ri,거촌리
4792025025,Seokpyeong-ri,석평리
4792025026,Haejeo-ri,해저리
4792025027,Jeokdeok-ri,적덕리
4792025028,Hwacheon-ri,화천리
4792025029,Dochon-ri,도촌리
4792025030,Mundan-ri,문단리
4792025031,Naeseong-ri,내성리
4792031021,Orok-ri,오록리
4792031022,Gapyeong-ri,가평리
4792031023,Gaedan-ri,개단리
4792031024,Ojeon-ri,오전리
4792031025,Apdong-ri,압동리
4792031026,Dumun-ri,두문리
4792031027,Susik-ri,수식리
4792031028,Bukji-ri,북지리
4792032021,Bongseong-ri,봉성리
4792032023,Oesam-ri,외삼리
4792032024,Changpyeong-ri,창평리
4792032025,Dongyang-ri,동양리
4792032026,Geumbong-ri,금봉리
4792032027,Ugok-ri,우곡리
4792032028,Bongyang-ri,봉양리
4792033021,Beopjeon-ri,법전리
4792033022,Pungjeong-ri,풍정리
4792033023,Cheokgok-ri,척곡리
4792033024,Socheon-ri,소천리
4792033025,Nulsan-ri,눌산리
4792033026,Eoji-ri,어지리
4792033027,Soji-ri,소지리
4792034021,Uiyang-ri,의양리
4792034022,Haksan-ri,학산리
4792034023,Seodong-ri,서동리
4792034024,Seokhyeon-ri,석현리
4792034025,Aedang-ri,애당리
4792034026,Dosim-ri,도심리
4792034027,Seobyeok-ri,서벽리
4792034028,Uguchi-ri,우구치리
4792034029,Soro-ri,소로리
4792035021,Hyeondong-ri,현동리
4792035022,Goseon-ri,고선리
4792035023,Imgi-ri,임기리
4792035024,Dueum-ri,두음리
4792035025,Seocheon-ri,서천리
4792035026,Namhoeryong-ri,남회룡리
4792035027,Buncheon-ri,분천리
4792036021,Hyeondong-ri,현동리
4792036022,Nammyeon-ri,남면리
4792036023,Dongmyeon-ri,동면리
4792036024,Galsan-ri,갈산리
4792036025,Sang-ri,상리
4792037021,Docheon-ri,도천리
4792037022,Samdong-ri,삼동리
4792037023,Yanggok-ri,양곡리
4792037024,Gogam-ri,고감리
4792037025,Pungho-ri,풍호리
4792037026,Gogye-ri,고계리
4792037027,Bukgok-ri,북곡리
4792037028,Gwanchang-ri,관창리
4792038021,Gagok-ri,가곡리
4792038022,Ungye-ri,운계리
4792038023,Munchon-ri,문촌리
4792038024,Hanul-ri,하눌리
4792038025,Toil-ri,토일리
4792038026,Gucheon-ri,구천리
4792038027,Seolmae-ri,설매리
4792038028,Silla-ri,신라리
4792039021,Seokpo-ri,석포리
4792039022,Daehyeon-ri,대현리
4792039023,Seungbu-ri,승부리
4793025021,Eumnae-ri,읍내리
4793025022,Eumnam-ri,읍남리
4793025023,Yeonji-ri,연지리
4793025024,Onyang-ri,온양리
4793025025,Myeongdo-ri,명도리
4793025026,Goseong-ri,고성리
4793025027,Jeongnim-ri,정림리
4793025028,Sillim-ri,신림리
4793025029,Daeheung-ri,대흥리
4793025030,Howol-ri,호월리
4793025321,Pyeonghae-ri,평해리
4793025322,Hakgok-ri,학곡리
4793025323,Samdal-ri,삼달리
4793025324,Ogok-ri,오곡리
4793025325,Wolsong-ri,월송리
4793025326,Jiksan-ri,직산리
4793025327,Geoil-ri,거일리
4793031021,Bugu-ri,부구리
4793031022,Nagok-ri,나곡리
4793031023,Geomseong-ri,검성리
4793031024,Ju-in-ri,주인리
4793031025,Deokgu-ri,덕구리
4793031026,Sangdang-ri,상당리
4793031027,Ducheon-ri,두천리
4793031028,Hadang-ri,하당리
4793031029,Sagye-ri,사계리
4793031030,Sogok-ri,소곡리
4793031031,Gomok-ri,고목리
4793031032,Sinhwa-ri,신화리
4793031033,Deokcheon-ri,덕천리
4793033021,No-eum-ri,노음리
4793033022,Susan-ri,수산리
4793033023,Haenggok-ri,행곡리
4793033024,Sugok-ri,수곡리
4793033025,Gusan-ri,구산리
4793033026,Jinbok-ri,진복리
4793033027,Sanpo-ri,산포리
4793035021,Cheoksan-ri,척산리
4793035022,Giseong-ri,기성리
4793035023,Sadong-ri,사동리
4793035024,Mangyang-ri,망양리
4793035025,Samsan-ri,삼산리
4793035026,Bang-yul-ri,방율리
4793035027,Ipyeong-ri,이평리
4793035028,Dacheon-ri,다천리
4793035029,Jeongmyeong-ri,정명리
4793035030,Hwangbo-ri,황보리
4793035031,Gusan-ri,구산리
4793035032,Bongsan-ri,봉산리
4793036021,Sotae-ri,소태리
4793036022,Onjeong-ri,온정리
4793036023,Jogeum-ri,조금리
4793036024,Deoksan-ri,덕산리
4793036025,Deogin-ri,덕인리
4793036026,Geumcheon-ri,금천리
4793036027,Gwangpum-ri,광품리
4793036028,Seongu-ri,선구리
4793036029,Oeseonmi-ri,외선미리
4793037021,Jukbyeon-ri,죽변리
4793037022,Hujeong-ri,후정리
4793037023,Hwaseong-ri,화성리
4793037024,Bongpyeong-ri,봉평리
4793038021,Hupo-ri,후포리
4793038022,Samyul-ri,삼율리
4793038023,Geumeum-ri,금음리
4793039021,Samgeun-ri,삼근리
4793039022,Hawon-ri,하원리
4793039023,Wangpi-ri,왕피리
4793039024,Ssangjeon-ri,쌍전리
4793039025,Sogwang-ri,소광리
4793039026,Jeon-gok-ri,전곡리
4793039027,Gwanghoe-ri,광회리
4793040021,Maehwa-ri,매화리
4793040022,Geummae-ri,금매리
4793040023,Osan-ri,오산리
4793040024,Deoksin-ri,덕신리
4793040025,Sinheung-ri,신흥리
4793040026,Giyang-ri,기양리
4793040027,Galmyeon-ri,갈면리
4793040028,Gilgok-ri,길곡리
4794025024,Dodong-ri,도동리
4794025025,Jeodong-ri,저동리
4794025026,Sadong-ri,사동리
4794025027,Dokdo-ri,독도리
4794031024,Namyang-ri,남양리
4794031025,Namseo-ri,남서리
4794031026,Taeha-ri,태하리
4794032024,Cheonbu-ri,천부리
4794032025,Na-ri,나리
4794032026,Hyeonpo-ri,현포리
4812125021,Yonggang-ri,용강리
4812125022,Yongjeon-ri,용전리
4812125023,Namsan-ri,남산리
4812125024,Deokcheon-ri,덕천리
4812125025,Deoksan-ri,덕산리
4812125026,Bongsan-ri,봉산리
4812125027,Songjeong-ri,송정리
4812125028,Yongjeong-ri,용정리
4812125029,Dan-gye-ri,단계리
4812125030,Museong-ri,무성리
4812125031,Mujeom-ri,무점리
4812125032,Yongjam-ri,용잠리
4812125033,Sinbang-ri,신방리
4812125034,Daho-ri,다호리
4812125035,Woljam-ri,월잠리
4812125036,Hwayang-ri,화양리
4812125037,Seoksan-ri,석산리
4812125038,Geumsan-ri,금산리
4812125039,Bonggok-ri,봉곡리
4812125040,Bonggang-ri,봉강리
4812125041,Bonpo-ri,본포리
4812125042,Noyeon-ri,노연리
4812125043,Sannam-ri,산남리
4812125044,Jukdong-ri,죽동리
4812131021,Jigae-ri,지개리
4812131022,Goam-ri,고암리
4812131023,Daesan-ri,대산리
4812131024,Wolchon-ri,월촌리
4812131025,Wolbaek-ri,월백리
4812131026,Hwacheon-ri,화천리
4812131027,Oegam-ri,외감리
4812131028,Gamgye-ri,감계리
4812131029,Dongjeon-ri,동전리
4812131030,Mudong-ri,무동리
4812131031,Mugok-ri,무곡리
4812131032,Naegok-ri,내곡리
4812131033,Sangcheon-ri,상천리
4812131034,Hacheon-ri,하천리
4812131035,Oesan-ri,외산리
4812131036,Sinchon-ri,신촌리
4812131037,Masan-ri,마산리
4812131038,Wolgye-ri,월계리
4812132021,Galjeon-ri,갈전리
4812132022,Ildong-ri,일동리
4812132023,Mosan-ri,모산리
4812132024,Gasul-ri,가술리
4812132025,Jedong-ri,제동리
4812132026,Uam-ri,우암리
4812132027,Bukbu-ri,북부리
4812132028,Yudeung-ri,유등리
4812132029,Daebang-ri,대방리
4812531021,Yusan-ri,유산리
4812531022,Majeon-ri,마전리
4812531023,Seokgok-ri,석곡리
4812531024,Sujeong-ri,수정리
4812531025,Naepo-ri,내포리
4812531026,Okgye-ri,옥계리
4812531027,Bandong-ri,반동리
4812531028,Gubok-ri,구복리
4812531029,Sim-ri,심리
4812531030,Nanpo-ri,난포리
4812532021,Gohyeon-ri,고현리
4812532022,Sin-gi-ri,신기리
4812532023,Sadong-ri,사동리
4812532024,Jindong-ri,진동리
4812532025,Yojang-ri,요장리
4812532026,Dagu-ri,다구리
4812532027,Gyodong-ri,교동리
4812532028,In-gok-ri,인곡리
4812532029,Taebong-ri,태봉리
4812532030,Dongjeon-ri,동전리
4812533021,Jisan-ri,지산리
4812533022,Yegok-ri,예곡리
4812533023,In-gok-ri,인곡리
4812533024,Daepyeong-ri,대평리
4812533025,Imok-ri,이목리
4812533026,Geumsan-ri,금산리
4812533027,Yeonghak-ri,영학리
4812533028,Busan-ri,부산리
4812533029,Deokgok-ri,덕곡리
4812533030,Sinchon-ri,신촌리
4812533031,Manggok-ri,망곡리
4812533032,Bupyeong-ri,부평리
4812533033,Chugok-ri,추곡리
4812533034,Daeti-ri,대티리
4812533035,Jeonghyeon-ri,정현리
4812534021,Yulti-ri,율티리
4812534022,Geungok-ri,근곡리
4812534023,Imgok-ri,임곡리
4812534024,Bonggok-ri,봉곡리
4812534025,Gogan-ri,곡안리
4812534026,Dongsan-ri,동산리
4812534027,Yangchon-ri,양촌리
4812534028,Bong-am-ri,봉암리
4812534029,Iram-ri,일암리
4812534030,Oseo-ri,오서리
4812534031,Imgok-ri,이명리
4812534032,Changpo-ri,창포리
4812534033,Sirak-ri,시락리
4812534034,Pyeong-am-ri,평암리
4812534035,Geumam-ri,금암리
4812534036,Gosa-ri,고사리
4812534037,Yeoyang-ri,여양리
4812725021,Anseong-ri,안성리
4812725022,Pyeongseong-ri,평성리
4812725023,Hogye-ri,호계리
4812725024,Yongdam-ri,용담리
4812725025,Jung-ri,중리
4812725026,Sanggok-ri,상곡리
4812725027,Wongye-ri,원계리
4812725028,Samgye-ri,삼계리
4812725029,Sin-gam-ri,신감리
4812725030,Gamcheon-ri,감천리
4817025021,Sangmun-ri,상문리
4817025022,Somun-ri,소문리
4817025023,Samgok-ri,삼곡리
4817025024,Igok-ri,이곡리
4817025026,Anjeon-ri,안전리
4817025027,Oksan-ri,옥산리
4817025029,Galgok-ri,갈곡리
4817025030,Dusan-ri,두산리
4817031021,Doksan-ri,독산리
4817031022,Sinyul-ri,신율리
4817031023,Samgye-ri,삼계리
4817031024,Yusu-ri,유수리
4817031025,Naepyeong-ri,내평리
4817032021,Hwagae-ri,화개리
4817032022,Gwanbong-ri,관봉리
4817032023,Sogok-ri,소곡리
4817032024,Yesang-ri,예상리
4817032025,Yeha-ri,예하리
4817032026,Daechuk-ri,대축리
4817033021,Geomam-ri,검암리
4817033022,Gabong-ri,가봉리
4817033023,Songgok-ri,송곡리
4817033024,Jeongja-ri,정자리
4817033025,Indam-ri,인담리
4817033026,Dongnye-ri,동례리
4817033027,Dumun-ri,두문리
4817033028,Jukgok-ri,죽곡리
4817033029,Seongsan-ri,성산리
4817035021,Sangchon-ri,상촌리
4817035023,Daesa-ri,대사리
4817035024,Onsu-ri,온수리
4817035025,Cheon-gok-ri,천곡리
4817035027,Gajin-ri,가진리
4817035028,Gucheon-ri,구천리
4817035029,Dongsan-ri,동산리
4817036021,Changchon-ri,창촌리
4817036022,Gaseon-ri,가선리
4817036023,Gaeam-ri,개암리
4817036024,Dapcheon-ri,답천리
4817036025,Uncheon-ri,운천리
4817036026,Namsan-ri,남산리
4817037021,Jang-an-ri,장안리
4817037022,Pyeongchon-ri,평촌리
4817037023,Hagok-ri,하곡리
4817037024,Yongam-ri,용암리
4817037025,Gasan-ri,가산리
4817037026,Daecheon-ri,대천리
4817037027,Gilseong-ri,길성리
4817037028,Balsan-ri,발산리
4817038021,Maseong-ri,마성리
4817038022,Bangchon-ri,방촌리
4817038023,Muchon-ri,무촌리
4817038024,Sagok-ri,사곡리
4817038025,Bonggok-ri,봉곡리
4817038026,Bugye-ri,부계리
4817039022,Cheong-won-ri,청원리
4817039023,Geumgok-ri,금곡리
4817039024,Apsa-ri,압사리
4817039025,Yongbong-ri,용봉리
4817039026,Cheongdam-ri,청담리
4817039027,Seungsan-ri,승산리
4817040021,Seolmae-ri,설매리
4817040022,Gwangseok-ri,광석리
4817040023,Yugok-ri,유곡리
4817040024,Danmok-ri,단목리
4817040025,Wora-ri,월아리
4817040026,Waryong-ri,와룡리
4817040027,Gajeong-ri,가정리
4817040028,Deokgok-ri,덕곡리
4817040029,Majin-ri,마진리
4817040030,Daegok-ri,대곡리
4817040031,Woram-ri,월암리
4817040032,Yongam-ri,용암리
4817041021,Gabang-ri,가방리
4817041022,Yonga-ri,용아리
4817041023,Galjeon-ri,갈전리
4817041024,Soksa-ri,속사리
4817041025,Songbaek-ri,송백리
4817041026,Jungcheon-ri,중천리
4817041027,Jangsa-ri,장사리
4817042021,Jinae-ri,지내리
4817042022,Bonggang-ri,봉강리
4817042023,Sachon-ri,사촌리
4817042024,Daeam-ri,대암리
4817042025,Jeongpyeong-ri,정평리
4817042026,Jeongsu-ri,정수리
4817042027,Naengjeong-ri,냉정리
4817042028,Jangheung-ri,장흥리
4817042029,Sindang-ri,신당리
4817042030,Deogo-ri,덕오리
4817043021,Obang-ri,오방리
4817043022,Hyangyang-ri,향양리
4817043023,Banji-ri,반지리
4817043024,Beoldang-ri,벌당리
4817043025,Eook-ri,어옥리
4817043026,Sangmi-ri,상미리
4817043027,Migok-ri,미곡리
4817043028,Angan-ri,안간리
4817043029,Hyoja-ri,효자리
4817044021,Gwanji-ri,관지리
4817044022,Wangji-ri,왕지리
4817044023,Namseong-ri,남성리
4817044024,Deokgok-ri,덕곡리
4817044025,Gyewon-ri,계원리
4817044026,Sin-gi-ri,신기리
4817044027,Oeyul-ri,외율리
4817044028,Omi-ri,오미리
4817044029,Gahwa-ri,가화리
4817044030,Yongsan-ri,용산리
4817044031,Usu-ri,우수리
4817045021,Daepyeong-ri,대평리
4817045022,Sangchon-ri,상촌리
4817045023,Hachon-ri,하촌리
4817045024,Dangchon-ri,당촌리
4817045025,Sinpung-ri,신풍리
4817045026,Naechon-ri,내촌리
4817046021,Jamae-ri,자매리
4817046022,Sagok-ri,사곡리
4817046023,Daecheon-ri,대천리
4817046024,Changchon-ri,창촌리
4817046025,Hyoja-ri,효자리
4817046026,Wonnae-ri,원내리
4817046027,Wonoe-ri,원외리
4817046028,Wongye-ri,원계리
4822025021,Yeong-un-ri,영운리
4822025022,Sinjeon-ri,신전리
4822025023,Minam-ri,미남리
4822025024,Yeonhwa-ri,연화리
4822025025,Samdeok-ri,삼덕리
4822025026,Nampyeong-ri,남평리
4822025027,Punghwa-ri,풍화리
4822025028,Golli-ri,곤리리
4822025029,Chudo-ri,추도리
4822025030,Jeorim-ri,저림리
4822025031,Yeon-gok-ri,연곡리
4822031021,Hwasam-ri,화삼리
4822031022,Dongdal-ri,동달리
4822031023,Jangmun-ri,장문리
4822031024,Samhwa-ri,삼화리
4822031025,Wonpyeong-ri,원평리
4822031026,Jangpyeong-ri,장평리
4822031027,Jido-ri,지도리
4822031028,Eoui-ri,어의리
4822033021,Wonsan-ri,원산리
4822033022,Doseon-ri,도선리
4822033023,Boepsong-ri,법송리
4822033024,Gwandeok-ri,관덕리
4822033025,Oryun-ri,오륜리
4822033026,Jeosan-ri,저산리
4822033027,Suwol-ri,수월리
4822034021,Deokpo-ri,덕포리
4822034022,Udong-ri,우동리
4822034023,Nosan-ri,노산리
4822034024,Jungnim-ri,죽림리
4822034025,Yongho-ri,용호리
4822034026,Hwang-ri,황리
4822034027,Anjeong-ri,안정리
4822035021,Donghang-ri,동항리
4822035022,Seosan-ri,서산리
4822035023,Yeonhwa-ri,연화리
4822035024,Nodae-ri,노대리
4822035025,Dumi-ri,두미리
4822036021,Dueok-ri,두억리
4822036022,Yeomho-ri,염호리
4822036023,Changjwa-ri,창좌리
4822036024,Haso-ri,하소리
4822036025,Chubong-ri,추봉리
4822036026,Yongho-ri,용호리
4822036027,Bijin-ri,비진리
4822036028,Maejuk-ri,매죽리
4822037021,Geumpyeong-ri,금평리
4822037022,Donji-ri,돈지리
4822037023,Eupdeok-ri,읍덕리
4822037024,Yangji-ri,양지리
4824025021,Seonin-ri,선인리
4824025022,Jeong-ui-ri,정의리
4824025023,Pyeonghwa-ri,평화리
4824025024,Suseok-ri,수석리
4824025025,Saju-ri,사주리
4824025026,Yongdang-ri,용당리
4824025027,Jungseon-ri,중선리
4824025028,Guam-ri,구암리
4824025029,Jangjeon-ri,장전리
4824025030,Geumgok-ri,금곡리
4824025031,Duryang-ri,두량리
4824031021,Go-eup-ri,고읍리
4824031022,Yesu-ri,예수리
4824031023,Hwaam-ri,화암리
4824031024,Pungjeong-ri,풍정리
4824031025,Sucheong-ri,수청리
4824031026,Daegok-ri,대곡리
4824031027,Jangsan-ri,장산리
4824031028,Gamgok-ri,감곡리
4824031029,Hakchon-ri,학촌리
4824031030,Sogok-ri,소곡리
4824032021,Jukcheon-ri,죽천리
4824032022,Chojeon-ri,초전리
4824032023,Bangji-ri,방지리
4824032024,Yucheon-ri,유천리
4824032025,Wolseong-ri,월성리
4824032026,Hwajeon-ri,화전리
4824032027,Ucheon-ri,우천리
4824032028,Jongcheon-ri,종천리
4824032029,Sachon-ri,사촌리
4824032030,Gyeyang-ri,계양리
4824032031,Gacheon-ri,가천리
4824033021,Songji-ri,송지리
4824033022,Seonjin-ri,선진리
4824033023,Tongyang-ri,통양리
4824033024,Sinchon-ri,신촌리
4824033025,Onjeong-ri,온정리
4824033026,Sinbok-ri,신복리
4824033027,Seokgye-ri,석계리
4824033028,Guwol-ri,구월리
4824033029,Yongchi-ri,용치리
4824033030,Geummun-ri,금문리
4824033031,Jumun-ri,주문리
4824033032,Deokgok-ri,덕곡리
4824034021,Baechun-ri,배춘리
4824034022,Gilpyeong-ri,길평리
4824034023,Sada-ri,사다리
4824034024,Tap-ri,탑리
4824034025,Banyong-ri,반용리
4824034026,Gasan-ri,가산리
4824034027,Guho-ri,구호리
4824035021,Seongnae-ri,성내리
4824035022,Nammunoe-ri,남문외리
4824035023,Seojeong-ri,서정리
4824035024,Songjeon-ri,송전리
4824035025,Daejin-ri,대진리
4824035026,Hwandeok-ri,환덕리
4824035027,Mukgok-ri,묵곡리
4824035028,Heungsa-ri,흥사리
4824035029,Gahwa-ri,가화리
4824035030,Geomjeong-ri,검정리
4824035031,Junghang-ri,중항리
4824035032,Mugo-ri,무고리
4824035033,Maeksa-ri,맥사리
4824036021,Chucheon-ri,추천리
4824036022,Yongsan-ri,용산리
4824036023,Jojang-ri,조장리
4824036024,Bonggye-ri,봉계리
4824036025,Choryang-ri,초량리
4824036026,Samjeong-ri,삼정리
4824036027,Eunsa-ri,은사리
4824036028,Magok-ri,마곡리
4824036029,Seongbang-ri,성방리
4824036030,Jakpal-ri,작팔리
4824036031,Songnim-ri,송림리
4824036032,Jeonggok-ri,정곡리
4824036033,Sinheung-ri,신흥리
4824036034,Bonchon-ri,본촌리
4824036035,Geumseong-ri,금성리
4824036036,Yeonpyeong-ri,연평리
4824037021,Geumjin-ri,금진리
4824037022,Naegu-ri,내구리
4824037023,Oegu-ri,외구리
4824037024,Jodo-ri,조도리
4824037025,Gurang-ri,구랑리
4824037026,Jahye-ri,자혜리
4824037027,Gupyeong-ri,구평리
4824037028,Dapyeong-ri,다평리
4824037029,Seonjeon-ri,선전리
4824037030,Bito-ri,비토리
4825025021,Udong-ri,우동리
4825025022,Hagye-ri,하계리
4825025023,Bangdong-ri,방동리
4825025024,Sasan-ri,사산리
